cd_secao;cd_divisao;ds_divisao;cd_grupo;ds_grupo;cd_classe;ds_classe;cd_subclasse;ds_subclasse;insert_tb
H;50;TRANSPORTE AQUAVIÁRIO;501;Transporte marítimo de cabotagem e longo curso;50114;Transporte marítimo de cabotagem;5011402;Transporte marítimo de cabotagem - Passageiros;('H','50','TRANSPORTE AQUAVIÁRIO','501','Transporte marítimo de cabotagem e longo curso','50114','Transporte marítimo de cabotagem','5011402','Transporte marítimo de cabotagem - Passageiros')
H;50;TRANSPORTE AQUAVIÁRIO;501;Transporte marítimo de cabotagem e longo curso;50122;Transporte marítimo de longo curso;5012201;Transporte marítimo de longo curso - Carga;('H','50','TRANSPORTE AQUAVIÁRIO','501','Transporte marítimo de cabotagem e longo curso','50122','Transporte marítimo de longo curso','5012201','Transporte marítimo de longo curso - Carga')
H;50;TRANSPORTE AQUAVIÁRIO;501;Transporte marítimo de cabotagem e longo curso;50122;Transporte marítimo de longo curso;5012202;Transporte marítimo de longo curso - Passageiros;('H','50','TRANSPORTE AQUAVIÁRIO','501','Transporte marítimo de cabotagem e longo curso','50122','Transporte marítimo de longo curso','5012202','Transporte marítimo de longo curso - Passageiros')
H;50;TRANSPORTE AQUAVIÁRIO;502;Transporte por navegação interior;50211;Transporte por navegação interior de carga;5021101;Transporte por navegação interior de carga, municipal, exceto travessia;('H','50','TRANSPORTE AQUAVIÁRIO','502','Transporte por navegação interior','50211','Transporte por navegação interior de carga','5021101','Transporte por navegação interior de carga, municipal, exceto travessia')
H;50;TRANSPORTE AQUAVIÁRIO;502;Transporte por navegação interior;50211;Transporte por navegação interior de carga;5021102;Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia;('H','50','TRANSPORTE AQUAVIÁRIO','502','Transporte por navegação interior','50211','Transporte por navegação interior de carga','5021102','Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia')
H;50;TRANSPORTE AQUAVIÁRIO;502;Transporte por navegação interior;50220;Transporte por navegação interior de passageiros em linhas regulares;5022001;Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia;('H','50','TRANSPORTE AQUAVIÁRIO','502','Transporte por navegação interior','50220','Transporte por navegação interior de passageiros em linhas regulares','5022001','Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia')
H;50;TRANSPORTE AQUAVIÁRIO;502;Transporte por navegação interior;50220;Transporte por navegação interior de passageiros em linhas regulares;5022002;Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia;('H','50','TRANSPORTE AQUAVIÁRIO','502','Transporte por navegação interior','50220','Transporte por navegação interior de passageiros em linhas regulares','5022002','Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia')
H;50;TRANSPORTE AQUAVIÁRIO;503;Navegação de apoio;50301;Navegação de apoio;5030101;Navegação de apoio marítimo;('H','50','TRANSPORTE AQUAVIÁRIO','503','Navegação de apoio','50301','Navegação de apoio','5030101','Navegação de apoio marítimo')
H;50;TRANSPORTE AQUAVIÁRIO;503;Navegação de apoio;50301;Navegação de apoio;5030102;Navegação de apoio portuário;('H','50','TRANSPORTE AQUAVIÁRIO','503','Navegação de apoio','50301','Navegação de apoio','5030102','Navegação de apoio portuário')
H;50;TRANSPORTE AQUAVIÁRIO;503;Navegação de apoio;50301;Navegação de apoio;5030103;Serviço de rebocadores e empurradores;('H','50','TRANSPORTE AQUAVIÁRIO','503','Navegação de apoio','50301','Navegação de apoio','5030103','Serviço de rebocadores e empurradores')
H;50;TRANSPORTE AQUAVIÁRIO;509;Outros transportes aquaviários;50912;Transporte por navegação de travessia;5091201;Transporte por navegação de travessia, municipal;('H','50','TRANSPORTE AQUAVIÁRIO','509','Outros transportes aquaviários','50912','Transporte por navegação de travessia','5091201','Transporte por navegação de travessia, municipal')
H;50;TRANSPORTE AQUAVIÁRIO;509;Outros transportes aquaviários;50912;Transporte por navegação de travessia;5091202;Transporte por navegação de travessia, intermunicipal, interestadual e internacional;('H','50','TRANSPORTE AQUAVIÁRIO','509','Outros transportes aquaviários','50912','Transporte por navegação de travessia','5091202','Transporte por navegação de travessia, intermunicipal, interestadual e internacional')
H;50;TRANSPORTE AQUAVIÁRIO;509;Outros transportes aquaviários;50998;Transportes aquaviários não especificados anteriormente;5099801;Transporte aquaviário para passeios turísticos;('H','50','TRANSPORTE AQUAVIÁRIO','509','Outros transportes aquaviários','50998','Transportes aquaviários não especificados anteriormente','5099801','Transporte aquaviário para passeios turísticos')
H;50;TRANSPORTE AQUAVIÁRIO;509;Outros transportes aquaviários;50998;Transportes aquaviários não especificados anteriormente;5099899;Outros transportes aquaviários não especificados anteriormente;('H','50','TRANSPORTE AQUAVIÁRIO','509','Outros transportes aquaviários','50998','Transportes aquaviários não especificados anteriormente','5099899','Outros transportes aquaviários não especificados anteriormente')
H;51;TRANSPORTE AÉREO;511;Transporte aéreo de passageiros;51111;Transporte aéreo de passageiros regular;5111100;Transporte aéreo de passageiros regular;('H','51','TRANSPORTE AÉREO','511','Transporte aéreo de passageiros','51111','Transporte aéreo de passageiros regular','5111100','Transporte aéreo de passageiros regular')
H;51;TRANSPORTE AÉREO;511;Transporte aéreo de passageiros;51129;Transporte aéreo de passageiros não regular;5112901;Serviço de táxi aéreo e locação de aeronaves com tripulação;('H','51','TRANSPORTE AÉREO','511','Transporte aéreo de passageiros','51129','Transporte aéreo de passageiros não regular','5112901','Serviço de táxi aéreo e locação de aeronaves com tripulação')
H;51;TRANSPORTE AÉREO;511;Transporte aéreo de passageiros;51129;Transporte aéreo de passageiros não regular;5112999;Outros serviços de transporte aéreo de passageiros não regular;('H','51','TRANSPORTE AÉREO','511','Transporte aéreo de passageiros','51129','Transporte aéreo de passageiros não regular','5112999','Outros serviços de transporte aéreo de passageiros não regular')
H;51;TRANSPORTE AÉREO;512;Transporte aéreo de carga;51200;Transporte aéreo de carga;5120000;Transporte aéreo de carga;('H','51','TRANSPORTE AÉREO','512','Transporte aéreo de carga','51200','Transporte aéreo de carga','5120000','Transporte aéreo de carga')
H;51;TRANSPORTE AÉREO;513;Transporte espacial;51307;Transporte espacial;5130700;Transporte espacial;('H','51','TRANSPORTE AÉREO','513','Transporte espacial','51307','Transporte espacial','5130700','Transporte espacial')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;521;Armazenamento, carga e descarga;52117;Armazenamento;5211701;Armazéns gerais - emissão de warrant;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','521','Armazenamento, carga e descarga','52117','Armazenamento','5211701','Armazéns gerais - emissão de warrant')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;521;Armazenamento, carga e descarga;52117;Armazenamento;5211702;Guarda-móveis;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','521','Armazenamento, carga e descarga','52117','Armazenamento','5211702','Guarda-móveis')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;521;Armazenamento, carga e descarga;52117;Armazenamento;5211799;Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','521','Armazenamento, carga e descarga','52117','Armazenamento','5211799','Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;521;Armazenamento, carga e descarga;52125;Carga e descarga;5212500;Carga e descarga;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','521','Armazenamento, carga e descarga','52125','Carga e descarga','5212500','Carga e descarga')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;522;Atividades auxiliares dos transportes terrestres;52214;Concessionárias de rodovias, pontes, túneis e serviços relacionados;5221400;Concessionárias de rodovias, pontes, túneis e serviços relacionados;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','522','Atividades auxiliares dos transportes terrestres','52214','Concessionárias de rodovias, pontes, túneis e serviços relacionados','5221400','Concessionárias de rodovias, pontes, túneis e serviços relacionados')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;522;Atividades auxiliares dos transportes terrestres;52222;Terminais rodoviários e ferroviários;5222200;Terminais rodoviários e ferroviários;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','522','Atividades auxiliares dos transportes terrestres','52222','Terminais rodoviários e ferroviários','5222200','Terminais rodoviários e ferroviários')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;522;Atividades auxiliares dos transportes terrestres;52231;Estacionamento de veículos;5223100;Estacionamento de veículos;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','522','Atividades auxiliares dos transportes terrestres','52231','Estacionamento de veículos','5223100','Estacionamento de veículos')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;522;Atividades auxiliares dos transportes terrestres;52290;Atividades auxiliares dos transportes terrestres não especificadas anteriormente;5229001;Serviços de apoio ao transporte por táxi, inclusive centrais de chamada;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','522','Atividades auxiliares dos transportes terrestres','52290','Atividades auxiliares dos transportes terrestres não especificadas anteriormente','5229001','Serviços de apoio ao transporte por táxi, inclusive centrais de chamada')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;522;Atividades auxiliares dos transportes terrestres;52290;Atividades auxiliares dos transportes terrestres não especificadas anteriormente;5229002;Serviços de reboque de veículos;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','522','Atividades auxiliares dos transportes terrestres','52290','Atividades auxiliares dos transportes terrestres não especificadas anteriormente','5229002','Serviços de reboque de veículos')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;522;Atividades auxiliares dos transportes terrestres;52290;Atividades auxiliares dos transportes terrestres não especificadas anteriormente;5229099;Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','522','Atividades auxiliares dos transportes terrestres','52290','Atividades auxiliares dos transportes terrestres não especificadas anteriormente','5229099','Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;523;Atividades auxiliares dos transportes aquaviários;52311;Gestão de portos e terminais;5231101;Administração da infraestrutura portuária;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','523','Atividades auxiliares dos transportes aquaviários','52311','Gestão de portos e terminais','5231101','Administração da infraestrutura portuária')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;523;Atividades auxiliares dos transportes aquaviários;52311;Gestão de portos e terminais;5231102;Atividades do Operador Portuário;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','523','Atividades auxiliares dos transportes aquaviários','52311','Gestão de portos e terminais','5231102','Atividades do Operador Portuário')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;523;Atividades auxiliares dos transportes aquaviários;52311;Gestão de portos e terminais;5231103;Gestão de terminais aquaviários;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','523','Atividades auxiliares dos transportes aquaviários','52311','Gestão de portos e terminais','5231103','Gestão de terminais aquaviários')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;523;Atividades auxiliares dos transportes aquaviários;52320;Atividades de agenciamento marítimo;5232000;Atividades de agenciamento marítimo;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','523','Atividades auxiliares dos transportes aquaviários','52320','Atividades de agenciamento marítimo','5232000','Atividades de agenciamento marítimo')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;523;Atividades auxiliares dos transportes aquaviários;52397;Atividades auxiliares dos transportes aquaviários não especificadas anteriormente;5239701;Serviços de praticagem;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','523','Atividades auxiliares dos transportes aquaviários','52397','Atividades auxiliares dos transportes aquaviários não especificadas anteriormente','5239701','Serviços de praticagem')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;523;Atividades auxiliares dos transportes aquaviários;52397;Atividades auxiliares dos transportes aquaviários não especificadas anteriormente;5239799;Atividades auxiliares dos transportes aquaviários não especificadas anteriormente;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','523','Atividades auxiliares dos transportes aquaviários','52397','Atividades auxiliares dos transportes aquaviários não especificadas anteriormente','5239799','Atividades auxiliares dos transportes aquaviários não especificadas anteriormente')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;524;Atividades auxiliares dos transportes aéreos;52401;Atividades auxiliares dos transportes aéreos;5240101;Operação dos aeroportos e campos de aterrissagem;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','524','Atividades auxiliares dos transportes aéreos','52401','Atividades auxiliares dos transportes aéreos','5240101','Operação dos aeroportos e campos de aterrissagem')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;524;Atividades auxiliares dos transportes aéreos;52401;Atividades auxiliares dos transportes aéreos;5240199;Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','524','Atividades auxiliares dos transportes aéreos','52401','Atividades auxiliares dos transportes aéreos','5240199','Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;525;Atividades relacionadas à organização do transporte de carga;52508;Atividades relacionadas à organização do transporte de carga;5250801;Comissaria de despachos;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','525','Atividades relacionadas à organização do transporte de carga','52508','Atividades relacionadas à organização do transporte de carga','5250801','Comissaria de despachos')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;525;Atividades relacionadas à organização do transporte de carga;52508;Atividades relacionadas à organização do transporte de carga;5250802;Atividades de despachantes aduaneiros;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','525','Atividades relacionadas à organização do transporte de carga','52508','Atividades relacionadas à organização do transporte de carga','5250802','Atividades de despachantes aduaneiros')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;525;Atividades relacionadas à organização do transporte de carga;52508;Atividades relacionadas à organização do transporte de carga;5250803;Agenciamento de cargas, exceto para o transporte marítimo;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','525','Atividades relacionadas à organização do transporte de carga','52508','Atividades relacionadas à organização do transporte de carga','5250803','Agenciamento de cargas, exceto para o transporte marítimo')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;525;Atividades relacionadas à organização do transporte de carga;52508;Atividades relacionadas à organização do transporte de carga;5250804;Organização logística do transporte de carga;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','525','Atividades relacionadas à organização do transporte de carga','52508','Atividades relacionadas à organização do transporte de carga','5250804','Organização logística do transporte de carga')
H;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;525;Atividades relacionadas à organização do transporte de carga;52508;Atividades relacionadas à organização do transporte de carga;5250805;Operador de transporte multimodal - OTM;('H','52','ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES','525','Atividades relacionadas à organização do transporte de carga','52508','Atividades relacionadas à organização do transporte de carga','5250805','Operador de transporte multimodal - OTM')
H;53;CORREIO E OUTRAS ATIVIDADES DE ENTREGA;531;Atividades de Correio;53105;Atividades de Correio;5310501;Atividades do Correio Nacional;('H','53','CORREIO E OUTRAS ATIVIDADES DE ENTREGA','531','Atividades de Correio','53105','Atividades de Correio','5310501','Atividades do Correio Nacional')
H;53;CORREIO E OUTRAS ATIVIDADES DE ENTREGA;531;Atividades de Correio;53105;Atividades de Correio;5310502;Atividades de franqueadas e permissionárias do Correio Nacional;('H','53','CORREIO E OUTRAS ATIVIDADES DE ENTREGA','531','Atividades de Correio','53105','Atividades de Correio','5310502','Atividades de franqueadas e permissionárias do Correio Nacional')
H;53;CORREIO E OUTRAS ATIVIDADES DE ENTREGA;532;Atividades de malote e de entrega;53202;Atividades de malote e de entrega;5320201;Serviços de malote não realizados pelo Correio Nacional;('H','53','CORREIO E OUTRAS ATIVIDADES DE ENTREGA','532','Atividades de malote e de entrega','53202','Atividades de malote e de entrega','5320201','Serviços de malote não realizados pelo Correio Nacional')
H;53;CORREIO E OUTRAS ATIVIDADES DE ENTREGA;532;Atividades de malote e de entrega;53202;Atividades de malote e de entrega;5320202;Serviços de entrega rápida;('H','53','CORREIO E OUTRAS ATIVIDADES DE ENTREGA','532','Atividades de malote e de entrega','53202','Atividades de malote e de entrega','5320202','Serviços de entrega rápida')
I;55;ALOJAMENTO;551;Hotéis e similares;55108;Hotéis e similares;5510801;Hotéis;('I','55','ALOJAMENTO','551','Hotéis e similares','55108','Hotéis e similares','5510801','Hotéis')
I;55;ALOJAMENTO;551;Hotéis e similares;55108;Hotéis e similares;5510802;Apart-hotéis;('I','55','ALOJAMENTO','551','Hotéis e similares','55108','Hotéis e similares','5510802','Apart-hotéis')
I;55;ALOJAMENTO;551;Hotéis e similares;55108;Hotéis e similares;5510803;Motéis;('I','55','ALOJAMENTO','551','Hotéis e similares','55108','Hotéis e similares','5510803','Motéis')
I;55;ALOJAMENTO;559;Outros tipos de alojamento não especificados anteriormente;55906;Outros tipos de alojamento não especificados anteriormente;5590601;Albergues, exceto assistenciais;('I','55','ALOJAMENTO','559','Outros tipos de alojamento não especificados anteriormente','55906','Outros tipos de alojamento não especificados anteriormente','5590601','Albergues, exceto assistenciais')
I;55;ALOJAMENTO;559;Outros tipos de alojamento não especificados anteriormente;55906;Outros tipos de alojamento não especificados anteriormente;5590602;Campings;('I','55','ALOJAMENTO','559','Outros tipos de alojamento não especificados anteriormente','55906','Outros tipos de alojamento não especificados anteriormente','5590602','Campings')
I;55;ALOJAMENTO;559;Outros tipos de alojamento não especificados anteriormente;55906;Outros tipos de alojamento não especificados anteriormente;5590603;Pensões (alojamento);('I','55','ALOJAMENTO','559','Outros tipos de alojamento não especificados anteriormente','55906','Outros tipos de alojamento não especificados anteriormente','5590603','Pensões (alojamento)')
I;55;ALOJAMENTO;559;Outros tipos de alojamento não especificados anteriormente;55906;Outros tipos de alojamento não especificados anteriormente;5590699;Outros alojamentos não especificados anteriormente;('I','55','ALOJAMENTO','559','Outros tipos de alojamento não especificados anteriormente','55906','Outros tipos de alojamento não especificados anteriormente','5590699','Outros alojamentos não especificados anteriormente')
I;56;ALIMENTAÇÃO;561;Restaurantes e outros serviços de alimentação e bebidas;56112;Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas;5611201;Restaurantes e similares;('I','56','ALIMENTAÇÃO','561','Restaurantes e outros serviços de alimentação e bebidas','56112','Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas','5611201','Restaurantes e similares')
I;56;ALIMENTAÇÃO;561;Restaurantes e outros serviços de alimentação e bebidas;56112;Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas;5611203;Lanchonetes, casas de chá, de sucos e similares;('I','56','ALIMENTAÇÃO','561','Restaurantes e outros serviços de alimentação e bebidas','56112','Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas','5611203','Lanchonetes, casas de chá, de sucos e similares')
I;56;ALIMENTAÇÃO;561;Restaurantes e outros serviços de alimentação e bebidas;56112;Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas;5611204;Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento;('I','56','ALIMENTAÇÃO','561','Restaurantes e outros serviços de alimentação e bebidas','56112','Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas','5611204','Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento')
I;56;ALIMENTAÇÃO;561;Restaurantes e outros serviços de alimentação e bebidas;56112;Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas;5611205;Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento;('I','56','ALIMENTAÇÃO','561','Restaurantes e outros serviços de alimentação e bebidas','56112','Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas','5611205','Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento')
I;56;ALIMENTAÇÃO;561;Restaurantes e outros serviços de alimentação e bebidas;56121;Serviços ambulantes de alimentação;5612100;Serviços ambulantes de alimentação;('I','56','ALIMENTAÇÃO','561','Restaurantes e outros serviços de alimentação e bebidas','56121','Serviços ambulantes de alimentação','5612100','Serviços ambulantes de alimentação')
I;56;ALIMENTAÇÃO;562;Serviços de catering, bufê e outros serviços de comida preparada;56201;Serviços de catering, bufê e outros serviços de comida preparada;5620101;Fornecimento de alimentos preparados preponderantemente para empresas;('I','56','ALIMENTAÇÃO','562','Serviços de catering, bufê e outros serviços de comida preparada','56201','Serviços de catering, bufê e outros serviços de comida preparada','5620101','Fornecimento de alimentos preparados preponderantemente para empresas')
I;56;ALIMENTAÇÃO;562;Serviços de catering, bufê e outros serviços de comida preparada;56201;Serviços de catering, bufê e outros serviços de comida preparada;5620102;Serviços de alimentação para eventos e recepções - bufê;('I','56','ALIMENTAÇÃO','562','Serviços de catering, bufê e outros serviços de comida preparada','56201','Serviços de catering, bufê e outros serviços de comida preparada','5620102','Serviços de alimentação para eventos e recepções - bufê')
I;56;ALIMENTAÇÃO;562;Serviços de catering, bufê e outros serviços de comida preparada;56201;Serviços de catering, bufê e outros serviços de comida preparada;5620103;Cantinas - serviços de alimentação privativos;('I','56','ALIMENTAÇÃO','562','Serviços de catering, bufê e outros serviços de comida preparada','56201','Serviços de catering, bufê e outros serviços de comida preparada','5620103','Cantinas - serviços de alimentação privativos')
I;56;ALIMENTAÇÃO;562;Serviços de catering, bufê e outros serviços de comida preparada;56201;Serviços de catering, bufê e outros serviços de comida preparada;5620104;Fornecimento de alimentos preparados preponderantemente para consumo domiciliar;('I','56','ALIMENTAÇÃO','562','Serviços de catering, bufê e outros serviços de comida preparada','56201','Serviços de catering, bufê e outros serviços de comida preparada','5620104','Fornecimento de alimentos preparados preponderantemente para consumo domiciliar')
J;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;581;Edição de livros, jornais, revistas e outras atividades de edição;58115;Edição de livros;5811500;Edição de livros;('J','58','EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO','581','Edição de livros, jornais, revistas e outras atividades de edição','58115','Edição de livros','5811500','Edição de livros')
J;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;581;Edição de livros, jornais, revistas e outras atividades de edição;58123;Edição de jornais;5812301;Edição de jornais diários;('J','58','EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO','581','Edição de livros, jornais, revistas e outras atividades de edição','58123','Edição de jornais','5812301','Edição de jornais diários')
J;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;581;Edição de livros, jornais, revistas e outras atividades de edição;58123;Edição de jornais;5812302;Edição de jornais não diários;('J','58','EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO','581','Edição de livros, jornais, revistas e outras atividades de edição','58123','Edição de jornais','5812302','Edição de jornais não diários')
J;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;581;Edição de livros, jornais, revistas e outras atividades de edição;58131;Edição de revistas;5813100;Edição de revistas;('J','58','EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO','581','Edição de livros, jornais, revistas e outras atividades de edição','58131','Edição de revistas','5813100','Edição de revistas')
J;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;581;Edição de livros, jornais, revistas e outras atividades de edição;58191;Edição de cadastros, listas e outros produtos gráficos;5819100;Edição de cadastros, listas e outros produtos gráficos;('J','58','EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO','581','Edição de livros, jornais, revistas e outras atividades de edição','58191','Edição de cadastros, listas e outros produtos gráficos','5819100','Edição de cadastros, listas e outros produtos gráficos')
J;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;582;Edição integrada à impressão de livros, jornais, revistas e outras publicações;58212;Edição integrada à impressão de livros;5821200;Edição integrada à impressão de livros;('J','58','EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO','582','Edição integrada à impressão de livros, jornais, revistas e outras publicações','58212','Edição integrada à impressão de livros','5821200','Edição integrada à impressão de livros')
J;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;582;Edição integrada à impressão de livros, jornais, revistas e outras publicações;58221;Edição integrada à impressão de jornais;5822101;Edição integrada à impressão de jornais diários;('J','58','EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO','582','Edição integrada à impressão de livros, jornais, revistas e outras publicações','58221','Edição integrada à impressão de jornais','5822101','Edição integrada à impressão de jornais diários')
J;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;582;Edição integrada à impressão de livros, jornais, revistas e outras publicações;58221;Edição integrada à impressão de jornais;5822102;Edição integrada à impressão de jornais não diários;('J','58','EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO','582','Edição integrada à impressão de livros, jornais, revistas e outras publicações','58221','Edição integrada à impressão de jornais','5822102','Edição integrada à impressão de jornais não diários')
J;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;582;Edição integrada à impressão de livros, jornais, revistas e outras publicações;58239;Edição integrada à impressão de revistas;5823900;Edição integrada à impressão de revistas;('J','58','EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO','582','Edição integrada à impressão de livros, jornais, revistas e outras publicações','58239','Edição integrada à impressão de revistas','5823900','Edição integrada à impressão de revistas')
J;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;582;Edição integrada à impressão de livros, jornais, revistas e outras publicações;58298;Edição integrada à impressão de cadastros, listas e outros produtos gráficos;5829800;Edição integrada à impressão de cadastros, listas e outros produtos gráficos;('J','58','EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO','582','Edição integrada à impressão de livros, jornais, revistas e outras publicações','58298','Edição integrada à impressão de cadastros, listas e outros produtos gráficos','5829800','Edição integrada à impressão de cadastros, listas e outros produtos gráficos')
J;59;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA";591;Atividades cinematográficas, produção de vídeos e de programas de televisão;59111;Atividades de produção cinematográfica, de vídeos e de programas de televisão;5911101;Estúdios cinematográficos;"('J','59','ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA','591','Atividades cinematográficas, produção de vídeos e de programas de televisão','59111','Atividades de produção cinematográfica, de vídeos e de programas de televisão','5911101','Estúdios cinematográficos')"
